
2025-12-30 16:56:45,903 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,107 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,109 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param31: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,111 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param32: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,113 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param33: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,117 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param34: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,119 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param35: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,121 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param36: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,122 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param37: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,124 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param39: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,126 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param38: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,128 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param40: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,176 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param41: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,178 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param42: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,206 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param43: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,234 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param44: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,286 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param45: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,312 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param46: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,337 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param47: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,363 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param49: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:25,410 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param48: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,263 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc6: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,315 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc7: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,338 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,340 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,342 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,372 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc11: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,397 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc12: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,425 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,475 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,503 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc22: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,507 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc23: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,530 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc24: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,583 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc25: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,611 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc26: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,615 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc27: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,621 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc28: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,647 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc29: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,700 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc30: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,753 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc31: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,779 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc32: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,836 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc34: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,850 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc35: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,880 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc33: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,909 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc36: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,913 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc37: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,936 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc43: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,987 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc53: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:26,990 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc45: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,391 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param2: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,414 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param3: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,416 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param4: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,419 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,421 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,423 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,447 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,495 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param16: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,523 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param17: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,546 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param18: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,551 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param19: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,599 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,625 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,628 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param31: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,680 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param32: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,707 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param33: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,711 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param34: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,739 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param35: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,768 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param36: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,822 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param37: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,849 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param38: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,878 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param39: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,907 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param40: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:27,957 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param41: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
