
2025-12-29 09:12:41,887 [1] INFO  IEC61850_simulatorServer2.MainClass [37] - [Program] 应用启动，log4net 配置已尝试加载 
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,543 [13] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc45: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,904 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param2: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,908 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param3: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,936 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param4: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,963 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,966 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,994 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:52,997 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,024 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param16: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,053 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param17: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,078 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param18: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,101 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param19: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,105 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,133 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,136 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param31: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,139 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param32: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,142 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param33: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,144 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param34: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,147 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param35: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,174 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param36: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,178 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param37: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,181 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param39: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,231 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param40: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,235 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param38: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,241 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param41: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,245 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param42: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,297 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param43: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,301 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param44: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,305 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param45: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,329 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param46: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,392 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param49: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,420 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param47: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,445 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param48: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,959 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc0: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:53,986 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc1: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,013 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc2: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,041 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc3: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,091 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc4: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,144 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc5: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,203 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc6: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,261 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc7: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,296 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,304 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,357 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,415 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc11: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,453 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc12: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,483 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc13: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,537 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc14: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,566 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc15: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,595 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc16: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,600 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc17: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,604 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc18: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,652 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc19: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,691 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:54,722 [18] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,598 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param16: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,600 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,602 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param18: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,604 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param17: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,606 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param19: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,607 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,609 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param20: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,612 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param40: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at System.Convert.ToInt16(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 203 

2025-12-29 13:19:55,615 [11] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param49: System.InvalidCastException: Unable to cast object of type 'System.Boolean' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,906 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,908 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param17: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,910 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param20: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,912 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param16: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,913 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param19: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,915 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param18: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,917 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:19:55,919 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param40: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at System.Convert.ToInt16(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 203 

2025-12-29 13:19:55,921 [16] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param49: System.InvalidCastException: Unable to cast object of type 'System.Boolean' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 199 

2025-12-29 13:23:27,737 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 

