
2026-01-04 08:52:01,816 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:15,111 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:15,616 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:16,120 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:16,630 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:17,139 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:17,643 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:18,147 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:18,657 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:19,165 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:19,669 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:20,175 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:20,686 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:21,194 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:21,698 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:22,204 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:22,771 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:23,282 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:23,812 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:24,320 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:24,831 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:25,339 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:25,843 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:26,372 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:26,884 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:27,392 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:27,896 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:28,400 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:28,911 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:29,418 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:29,972 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:30,476 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:30,983 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:31,493 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:31,998 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:32,501 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:33,010 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:33,521 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:34,026 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:34,555 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:35,066 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:35,623 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:36,129 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:36,633 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:37,143 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:37,654 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:38,160 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:38,663 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:39,197 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:39,708 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:40,213 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:40,717 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:41,223 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:41,732 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:42,236 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:42,741 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:43,249 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:43,759 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:44,264 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:44,768 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:45,271 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:45,779 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:46,283 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:46,813 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:47,323 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:47,876 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:48,380 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:48,883 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:49,394 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:49,901 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 211 

2026-01-04 14:22:50,405 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
